04/09/2020,BUCARAMANGA,1412,Q CAMEM 120G,Quesos Maduros,19/09/2020,39.0,15,9653.74461,376496.0
04/09/2020,BUCARAMANGA,15600,#N/D,Crema De Leche,18/09/2020,44.0,14,4115.67705,181090.0
04/09/2020,BUCARAMANGA,14483,MP X 12 UND ALPIN CHOC BOL 180ML,Alpin,16/09/2020,282.0,12,9803.73816,2764654.0
04/09/2020,GALAPA,15616,#N/D,Baby Gu,12/09/2020,100.0,8,6159.78,615978.0
04/09/2020,GALAPA,15539,#N/D,Yogo Yogo,12/09/2020,6.0,8,5467.7763,32807.0
04/09/2020,GALAPA,15538,#N/D,Yogo Yogo,12/09/2020,1.0,8,3643.72101,3644.0
04/09/2020,GALAPA,14856,YOGURT NATURAL 113G,Baby Gu,12/09/2020,46.0,8,660.18123,30368.0
04/09/2020,GALAPA,5035,MPL X6 UND LCH DESC BOL 1.1L,Leche Alpina Bolsa,12/09/2020,20.0,8,15584.99157,311700.0
04/09/2020,GALAPA,4970,RGN CER PITA VASO 150G,Regeneris,12/09/2020,45.0,8,811.32381,36510.0
04/09/2020,GALAPA,4907,RGN TZOS FRE VASO 200G,Regeneris,12/09/2020,69.0,8,912.16152,62939.0
04/09/2020,GALAPA,15666,#N/D,Yogurt Finesse,13/09/2020,6.0,9,0.0,0.0
04/09/2020,GALAPA,14894,YOGURT GRIEGO MEZCLADO ARAND 150G,Yogurt Griego,13/09/2020,33.0,9,1429.31376,47167.0
04/09/2020,GALAPA,14858,YOGURT NATURAL MANZANA 113G,Baby Gu,13/09/2020,2.0,9,759.64347,1519.0
04/09/2020,GALAPA,5088,RGN CER PITA BOT 1750G,Regeneris,13/09/2020,4.0,9,7923.01473,31692.0
04/09/2020,GALAPA,4800,KUMIS ORIG VASO 150G,Kumis Alpina,13/09/2020,1.0,9,662.71032,663.0
04/09/2020,GALAPA,2695,MPLX4 KUMIS VASO 150G,Kumis Alpina,13/09/2020,9.0,9,3031.73019,27286.0
04/09/2020,GALAPA,4717,YOGO PREMIO MOR BOT 150G,Yogo Yogo,14/09/2020,91.0,10,861.23241,78372.0
04/09/2020,GALAPA,1958,MPL X4 UND YOGO PREMIO BOT 150G,Yogo Yogo,14/09/2020,6.0,10,3952.28682,23714.0
04/09/2020,GALAPA,15649,#N/D,Yogurt Finesse,15/09/2020,4.0,11,8653.39389,34614.0
04/09/2020,GALAPA,13361,QUESITO ALPINA 185GR C MOD,Quesito Alpina,15/09/2020,5.0,11,3194.71038,15974.0
04/09/2020,GALAPA,10666,MPL X6 UND YOGO CEREAL 130G,Yogo Yogo,15/09/2020,4.0,11,4772.14191,19089.0
04/09/2020,GALAPA,6219,ALPINETTE FRE 140G,Alpinette,15/09/2020,50.0,11,864.91206,43246.0
04/09/2020,GALAPA,4743,MPL X8 UND YOGO MULTSAB BOL 150G,Yogo Yogo,15/09/2020,2.0,11,3035.27061,6071.0
04/09/2020,GALAPA,15537,#N/D,Yogo Yogo,16/09/2020,104.0,12,413.1,42962.0
04/09/2020,GALAPA,15536,#N/D,Yogo Yogo,16/09/2020,21.0,12,413.1,8675.0
04/09/2020,GALAPA,4865,KUMIS ORIG BOT 1750G,Kumis Alpina,16/09/2020,2.0,12,6151.84542,12304.0
